id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5037838805,Cameron Ballard,https://api.openalex.org/works?filter=author.id:A5037838805,4,6,US
https://openalex.org/A5091699309,Todd A. Hare,https://api.openalex.org/works?filter=author.id:A5091699309,40,88,CH
https://openalex.org/A5088656844,Yujie Hu,https://api.openalex.org/works?filter=author.id:A5088656844,16,106,US
https://openalex.org/A5072354759,Janet R. McColl‐Kennedy,https://api.openalex.org/works?filter=author.id:A5072354759,46,214,AU
https://openalex.org/A5037555862,Avon Huxor,https://api.openalex.org/works?filter=author.id:A5037555862,33,119,GB
https://openalex.org/A5048116720,Michelangelo Nigro,https://api.openalex.org/works?filter=author.id:A5048116720,4,8,IT
https://openalex.org/A5002680091,Ineke Maas,https://api.openalex.org/works?filter=author.id:A5002680091,27,157,NL
https://openalex.org/A5061810530,Meeyoung Cha,https://api.openalex.org/works?filter=author.id:A5061810530,34,239,KR
https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN
https://openalex.org/A5091031461,Jean‐Marie Peretti,https://api.openalex.org/works?filter=author.id:A5091031461,12,253,FR
https://openalex.org/A5082930180,Doyne Farmer,https://api.openalex.org/works?filter=author.id:A5082930180,12,39,SK
https://openalex.org/A5045968714,Pritam Gundecha,https://api.openalex.org/works?filter=author.id:A5045968714,10,28,US
https://openalex.org/A5034389713,Rajarshi Haldar,https://api.openalex.org/works?filter=author.id:A5034389713,4,9,IN
https://openalex.org/A5090033474,Shankar Kalyanaraman,https://api.openalex.org/works?filter=author.id:A5090033474,7,17,US
https://openalex.org/A5077630021,John T. Jost,https://api.openalex.org/works?filter=author.id:A5077630021,77,293,US
https://openalex.org/A5020846270,Fernando Vega‐Redondo,https://api.openalex.org/works?filter=author.id:A5020846270,32,219,IT
https://openalex.org/A5001546632,Theresa Gessler,https://api.openalex.org/works?filter=author.id:A5001546632,8,36,DE
https://openalex.org/A5072835691,Fabien Girardin,https://api.openalex.org/works?filter=author.id:A5072835691,11,40,ES
https://openalex.org/A5046649453,Steve Hershman,https://api.openalex.org/works?filter=author.id:A5046649453,9,23,US
https://openalex.org/A5091554009,Billy Liu,https://api.openalex.org/works?filter=author.id:A5091554009,2,5,US
https://openalex.org/A5063142391,Mohammad Zavid Parvez,https://api.openalex.org/works?filter=author.id:A5063142391,12,59,AU
https://openalex.org/A5068938534,Stevan Harnad,https://api.openalex.org/works?filter=author.id:A5068938534,44,563,MX
https://openalex.org/A5048404778,Fabian Floeck,https://api.openalex.org/works?filter=author.id:A5048404778,3,7,DE
https://openalex.org/A5002133181,Marc J. Schniederjans,https://api.openalex.org/works?filter=author.id:A5002133181,30,210,US
https://openalex.org/A5066537492,Tamas Krivachy,https://api.openalex.org/works?filter=author.id:A5066537492,1,2,CH
https://openalex.org/A5084615550,Jiong Lin,https://api.openalex.org/works?filter=author.id:A5084615550,2,5,CN
https://openalex.org/A5071009351,Dimitar Nikolov,https://api.openalex.org/works?filter=author.id:A5071009351,7,79,BG
https://openalex.org/A5086865275,Ricardo Herranz,https://api.openalex.org/works?filter=author.id:A5086865275,10,33,ES
https://openalex.org/A5079133618,Satu Kurkela,https://api.openalex.org/works?filter=author.id:A5079133618,25,90,FI
https://openalex.org/A5080804084,Pia Borlund,https://api.openalex.org/works?filter=author.id:A5080804084,17,55,NO
https://openalex.org/A5089280215,Haym Hirsh,https://api.openalex.org/works?filter=author.id:A5089280215,26,146,US
https://openalex.org/A5047563716,Tomasz Wolak,https://api.openalex.org/works?filter=author.id:A5047563716,13,101,PL
https://openalex.org/A5044802404,Bikas K. Chakrabarti,https://api.openalex.org/works?filter=author.id:A5044802404,41,608,IN
https://openalex.org/A5000620704,Melanie Morten,https://api.openalex.org/works?filter=author.id:A5000620704,12,60,NZ
https://openalex.org/A5031409305,Alexander Etz,https://api.openalex.org/works?filter=author.id:A5031409305,17,79,US
https://openalex.org/A5034426215,Aseel Addawood,https://api.openalex.org/works?filter=author.id:A5034426215,8,22,SA
,,,,,
https://openalex.org/A5028327260,Daniela Perrotta,https://api.openalex.org/works?filter=author.id:A5028327260,19,86,AR
https://openalex.org/A5024011571,Marcin Szamotulski,https://api.openalex.org/works?filter=author.id:A5024011571,2,2,PL
https://openalex.org/A5005778563,Yahya H. Ezzeldin,https://api.openalex.org/works?filter=author.id:A5005778563,7,59,US
https://openalex.org/A5080198182,Gina Di Malta,https://api.openalex.org/works?filter=author.id:A5080198182,4,18,GB
https://openalex.org/A5079733597,Adam Jatowt,https://api.openalex.org/works?filter=author.id:A5079733597,24,352,AT
https://openalex.org/A5090179530,Francesco Ricci,https://api.openalex.org/works?filter=author.id:A5090179530,44,309,IT
https://openalex.org/A5069763380,François Beck,https://api.openalex.org/works?filter=author.id:A5069763380,36,396,FR
https://openalex.org/A5049638480,Alexander G. Schwing,https://api.openalex.org/works?filter=author.id:A5049638480,44,272,US
https://openalex.org/A5035441361,Yahui Liu,https://api.openalex.org/works?filter=author.id:A5035441361,52,927,CN
https://openalex.org/A5069864713,Jari Haukka,https://api.openalex.org/works?filter=author.id:A5069864713,62,408,FI
https://openalex.org/A5044869561,Babar Hussain,https://api.openalex.org/works?filter=author.id:A5044869561,9,33,PK
https://openalex.org/A5023365550,Brendan O’Connor,https://api.openalex.org/works?filter=author.id:A5023365550,40,246,IE
https://openalex.org/A5087828709,F. Charbonnier,https://api.openalex.org/works?filter=author.id:A5087828709,14,61,FR
https://openalex.org/A5069054780,Jonas Nagel,https://api.openalex.org/works?filter=author.id:A5069054780,7,31,DE
https://openalex.org/A5014429583,Xiaobing Liu,https://api.openalex.org/works?filter=author.id:A5014429583,10,84,CN
https://openalex.org/A5032417423,Jaime Teevan,https://api.openalex.org/works?filter=author.id:A5032417423,47,202,US
https://openalex.org/A5079265826,Jiayuan Ding,https://api.openalex.org/works?filter=author.id:A5079265826,2,8,US
https://openalex.org/A5012762776,Nadine M. Smit,https://api.openalex.org/works?filter=author.id:A5012762776,4,8,GB
https://openalex.org/A5077590992,Nils Köbis,https://api.openalex.org/works?filter=author.id:A5077590992,18,72,DE
https://openalex.org/A5052472362,Ria Boner,https://api.openalex.org/works?filter=author.id:A5052472362,2,3,ZA
https://openalex.org/A5063051593,Christo Kirov,https://api.openalex.org/works?filter=author.id:A5063051593,15,59,US
https://openalex.org/A5068852445,Joseph T. Wu,https://api.openalex.org/works?filter=author.id:A5068852445,30,88,CN
https://openalex.org/A5072287101,Sujata Gupta,https://api.openalex.org/works?filter=author.id:A5072287101,16,121,IN
https://openalex.org/A5089918256,Myung Ja Kim,https://api.openalex.org/works?filter=author.id:A5089918256,30,184,KR
https://openalex.org/A5073323127,S. Phineas Upham,https://api.openalex.org/works?filter=author.id:A5073323127,7,15,US
https://openalex.org/A5062432559,Bence Bagó,https://api.openalex.org/works?filter=author.id:A5062432559,14,51,FR
https://openalex.org/A5011178892,David M. Greenberg,https://api.openalex.org/works?filter=author.id:A5011178892,6,12,IL
https://openalex.org/A5037121688,Aïcha Soumaré,https://api.openalex.org/works?filter=author.id:A5037121688,30,70,FR
https://openalex.org/A5032827876,Susan Anderson,https://api.openalex.org/works?filter=author.id:A5032827876,30,253,US
https://openalex.org/A5064444666,James W. Moore,https://api.openalex.org/works?filter=author.id:A5064444666,55,662,GB
https://openalex.org/A5090455006,Nicholas S. Peters,https://api.openalex.org/works?filter=author.id:A5090455006,55,491,GB
https://openalex.org/A5083517347,Rémi Emonet,https://api.openalex.org/works?filter=author.id:A5083517347,15,113,FR
https://openalex.org/A5084774715,Erik Ela,https://api.openalex.org/works?filter=author.id:A5084774715,28,126,US
https://openalex.org/A5048986206,Petros Zerfos,https://api.openalex.org/works?filter=author.id:A5048986206,14,62,US
https://openalex.org/A5076721488,Jessica Su,https://api.openalex.org/works?filter=author.id:A5076721488,14,105,CN
https://openalex.org/A5012697031,Nitin Mehta,https://api.openalex.org/works?filter=author.id:A5012697031,12,37,CA
https://openalex.org/A5004337227,Luke Bolton,https://api.openalex.org/works?filter=author.id:A5004337227,2,5,US
https://openalex.org/A5046908604,Taha Yasseri,https://api.openalex.org/works?filter=author.id:A5046908604,23,162,IE
https://openalex.org/A5058670333,Armando Bazzani,https://api.openalex.org/works?filter=author.id:A5058670333,16,202,IT
https://openalex.org/A5085604268,Alexei Vázquez,https://api.openalex.org/works?filter=author.id:A5085604268,43,184,GB
https://openalex.org/A5056972984,Di Huang,https://api.openalex.org/works?filter=author.id:A5056972984,36,496,CN
https://openalex.org/A5081524300,Mehdi Bagherzadeh,https://api.openalex.org/works?filter=author.id:A5081524300,17,76,FR
https://openalex.org/A5035470216,Alex H. S. Harris,https://api.openalex.org/works?filter=author.id:A5035470216,29,201,US
https://openalex.org/A5035032490,Giorgos Flouris,https://api.openalex.org/works?filter=author.id:A5035032490,20,139,GR
https://openalex.org/A5001518464,Sandra Zwier,https://api.openalex.org/works?filter=author.id:A5001518464,5,19,NL
https://openalex.org/A5046561315,Fahad Alhasoun,https://api.openalex.org/works?filter=author.id:A5046561315,5,22,US
https://openalex.org/A5017984414,Sigurđur Örn Ađalgeirsson,https://api.openalex.org/works?filter=author.id:A5017984414,5,9,US
https://openalex.org/A5055960591,Joana Fernandes,https://api.openalex.org/works?filter=author.id:A5055960591,11,47,PT
https://openalex.org/A5039621382,Rebecca J. Passonneau,https://api.openalex.org/works?filter=author.id:A5039621382,28,179,US
https://openalex.org/A5077072350,Pik-Mai Hui,https://api.openalex.org/works?filter=author.id:A5077072350,12,26,US
https://openalex.org/A5084534661,Sebastian Palus,https://api.openalex.org/works?filter=author.id:A5084534661,5,10,PL
https://openalex.org/A5037460033,D. A. Zumbrunnen,https://api.openalex.org/works?filter=author.id:A5037460033,23,74,US
https://openalex.org/A5084402010,David Parra,https://api.openalex.org/works?filter=author.id:A5084402010,34,246,EC
https://openalex.org/A5017157971,Edward A. Codling,https://api.openalex.org/works?filter=author.id:A5017157971,26,75,GB
https://openalex.org/A5087977519,Tobias Unger,https://api.openalex.org/works?filter=author.id:A5087977519,11,36,DE
https://openalex.org/A5089126427,Trevor James Swanson,https://api.openalex.org/works?filter=author.id:A5089126427,9,35,US
https://openalex.org/A5069003153,Yuxing Xia,https://api.openalex.org/works?filter=author.id:A5069003153,38,435,CN
https://openalex.org/A5070069894,Diego Alburez-Gutiérrez,https://api.openalex.org/works?filter=author.id:A5070069894,8,42,DE
https://openalex.org/A5039038180,Shanshan Jiang,https://api.openalex.org/works?filter=author.id:A5039038180,29,227,CN
https://openalex.org/A5013034703,Caitrin Armstrong,https://api.openalex.org/works?filter=author.id:A5013034703,7,32,CA
https://openalex.org/A5034048658,Brianne Suldovsky,https://api.openalex.org/works?filter=author.id:A5034048658,7,20,US
https://openalex.org/A5085842901,Germaine Hanquet,https://api.openalex.org/works?filter=author.id:A5085842901,18,50,BE
https://openalex.org/A5075864700,David P. Check,https://api.openalex.org/works?filter=author.id:A5075864700,20,34,US
https://openalex.org/A5010840262,Ying‐Qiu Zheng,https://api.openalex.org/works?filter=author.id:A5010840262,4,19,GB
https://openalex.org/A5000740507,Douglas J. Passaro,https://api.openalex.org/works?filter=author.id:A5000740507,25,50,US
https://openalex.org/A5083513325,Aditi Gupta,https://api.openalex.org/works?filter=author.id:A5083513325,17,342,IN
https://openalex.org/A5064485567,Drew Fudenberg,https://api.openalex.org/works?filter=author.id:A5064485567,69,428,US
https://openalex.org/A5046765947,Houston Claure,https://api.openalex.org/works?filter=author.id:A5046765947,5,14,US
https://openalex.org/A5041562246,Steve Chang,https://api.openalex.org/works?filter=author.id:A5041562246,38,194,US
https://openalex.org/A5080892223,Andrew Howes,https://api.openalex.org/works?filter=author.id:A5080892223,23,68,GB
https://openalex.org/A5068172006,Federico Fornasier,https://api.openalex.org/works?filter=author.id:A5068172006,5,6,IT
https://openalex.org/A5064396720,Kaya de Barbaro,https://api.openalex.org/works?filter=author.id:A5064396720,15,57,US
https://openalex.org/A5016780363,Luca Maria Pesando,https://api.openalex.org/works?filter=author.id:A5016780363,10,43,CA
https://openalex.org/A5028984433,Peter M. A. Sloot,https://api.openalex.org/works?filter=author.id:A5028984433,32,183,NL
https://openalex.org/A5081520864,Wolfgang Hladik,https://api.openalex.org/works?filter=author.id:A5081520864,28,83,US
https://openalex.org/A5002514740,Guda van Noort,https://api.openalex.org/works?filter=author.id:A5002514740,26,98,NL
,,,,,
https://openalex.org/A5045054843,Marten Scheffer,https://api.openalex.org/works?filter=author.id:A5045054843,115,463,NL
https://openalex.org/A5036086705,Tyler Derr,https://api.openalex.org/works?filter=author.id:A5036086705,16,80,US
https://openalex.org/A5076627572,Tamar Saguy,https://api.openalex.org/works?filter=author.id:A5076627572,26,138,IL
https://openalex.org/A5016693313,Jean Costa,https://api.openalex.org/works?filter=author.id:A5016693313,8,33,US
https://openalex.org/A5059013633,Christoph Scholz,https://api.openalex.org/works?filter=author.id:A5059013633,37,787,DE
https://openalex.org/A5028778056,Joseph A. Hollinsworth,https://api.openalex.org/works?filter=author.id:A5028778056,1,1,US
https://openalex.org/A5046270839,Enric Senabre Hidalgo,https://api.openalex.org/works?filter=author.id:A5046270839,5,39,FR
https://openalex.org/A5077722832,Roozbeh Nia,https://api.openalex.org/works?filter=author.id:A5077722832,4,8,SE
https://openalex.org/A5079471308,Niels de Ruiter,https://api.openalex.org/works?filter=author.id:A5079471308,8,17,NZ
https://openalex.org/A5003850251,Albert P. Aldenkamp,https://api.openalex.org/works?filter=author.id:A5003850251,63,386,NL
https://openalex.org/A5005096130,Boris C. Bernhardt,https://api.openalex.org/works?filter=author.id:A5005096130,62,378,CA
https://openalex.org/A5010287399,Inho Hong,https://api.openalex.org/works?filter=author.id:A5010287399,5,29,DE
https://openalex.org/A5057023620,William Band,https://api.openalex.org/works?filter=author.id:A5057023620,16,135,US
https://openalex.org/A5038063824,Petr Slovák,https://api.openalex.org/works?filter=author.id:A5038063824,16,88,GB
https://openalex.org/A5007769205,Giuliano Reis,https://api.openalex.org/works?filter=author.id:A5007769205,8,75,CA
https://openalex.org/A5078448852,Nick Yee,https://api.openalex.org/works?filter=author.id:A5078448852,33,51,GB
https://openalex.org/A5056062668,Jaime Iranzo,https://api.openalex.org/works?filter=author.id:A5056062668,25,53,ES
https://openalex.org/A5052920145,Peter John,https://api.openalex.org/works?filter=author.id:A5052920145,10,108,NO
https://openalex.org/A5086142240,Oona M. R. Campbell,https://api.openalex.org/works?filter=author.id:A5086142240,18,65,GB
https://openalex.org/A5065048113,Chad Dubé,https://api.openalex.org/works?filter=author.id:A5065048113,13,50,US
https://openalex.org/A5084285249,Antti Gronow,https://api.openalex.org/works?filter=author.id:A5084285249,11,54,FI
https://openalex.org/A5018053342,Melinda Mills,https://api.openalex.org/works?filter=author.id:A5018053342,47,263,GB
https://openalex.org/A5042787477,Frank Esser,https://api.openalex.org/works?filter=author.id:A5042787477,41,284,CH
https://openalex.org/A5025717153,Jens Krause,https://api.openalex.org/works?filter=author.id:A5025717153,80,337,DE
https://openalex.org/A5021753213,Jonas Busk,https://api.openalex.org/works?filter=author.id:A5021753213,12,40,DK
https://openalex.org/A5071516844,Robin Pemantle,https://api.openalex.org/works?filter=author.id:A5071516844,37,264,US
